school_id,institution_name,province,type,onboarding_status
ZAF-P-200100125,"COEGA PRIMARY SCHOOL",Eastern Cape,"Public School (PRIMARY SCHOOL)",unclaimed
ZAF-P-200600109,"COFIMVABA FINISHING SCHOOL",Eastern Cape,"Public School (SECONDARY SCHOOL)",unclaimed
ZAF-P-200500098,"COLANA SENIOR SECONDARY SCHOOL",Eastern Cape,"Public School (SECONDARY SCHOOL)",unclaimed
ZAF-P-200100128,"COLDSTREAM JUNIOR SECONDARY SCHOOL",Eastern Cape,"Public School (COMBINED SCHOOL)",unclaimed
ZAF-P-200100130,"COLLEGE HILL PREPARATORY SCHOOL",Eastern Cape,"Public School (PRIMARY SCHOOL)",unclaimed
ZAF-P-200100131,"COLLEGIATE GIRLS HIGH SCHOOL",Eastern Cape,"Public School (SECONDARY SCHOOL)",unclaimed
ZAF-P-200100132,"COLLEGIATE JUNIOR SCHOOL FOR GIRLS",Eastern Cape,"Public School (PRIMARY SCHOOL)",unclaimed
ZAF-P-200300051,"COLOSA SENIOR SECONDARY SCHOOL",Eastern Cape,"Public School (SECONDARY SCHOOL)",unclaimed
ZAF-P-200101024,"COOKHOUSE SECONDARY SCHOOL",Eastern Cape,"Public School (SECONDARY SCHOOL)",unclaimed
ZAF-P-200100137,"COSELELANI SECONDARY SCHOOL",Eastern Cape,"Public School (COMBINED SCHOOL)",unclaimed
ZAF-P-200100138,"COTSWOLD PREPARATORY SCHOOL",Eastern Cape,"Public School (PRIMARY SCHOOL)",unclaimed
ZAF-P-200200093,"COVE RIDGE PRIMARY SCHOOL",Eastern Cape,"Public School (PRIMARY SCHOOL)",unclaimed
ZAF-P-200100139,"COWAN HIGH SCHOOL",Eastern Cape,"Public School (SECONDARY SCHOOL)",unclaimed
ZAF-P-200600356,"CRADOCK CORRECTIONAL CENTRE",Eastern Cape,"Public School (SECONDARY SCHOOL)",unclaimed
ZAF-P-200600117,"CRADOCK HIGH SCHOOL",Eastern Cape,"Public School (SECONDARY SCHOOL)",unclaimed
ZAF-P-200200095,"CRANBERRY PRIMARY SCHOOL",Eastern Cape,"Public School (PRIMARY SCHOOL)",unclaimed
ZAF-P-200200096,"CREWE PRIMARY SCHOOL",Eastern Cape,"Public School (PRIMARY SCHOOL)",unclaimed
ZAF-P-200500102,"CRITCHLOW PRIMARY SCHOOL",Eastern Cape,"Public School (PRIMARY SCHOOL)",unclaimed
ZAF-P-200300053,"CUNNINGHAM SENIOR SECONDARY SCHOOL",Eastern Cape,"Public School (SECONDARY SCHOOL)",unclaimed
ZAF-I-200100102,"CURRO WESTBROOK PRIVATE SCHOOL",Eastern Cape,"Independent School",unclaimed
ZAF-I-200100605,"CVO OMEGA AKADEMIE",Eastern Cape,"Independent School",unclaimed
ZAF-P-200400091,"CWEBE JUNIOR SECONDARY SCHOOL",Eastern Cape,"Public School (COMBINED SCHOOL)",unclaimed
ZAF-P-200400092,"CWEBENI JUNIOR SECONDARY SCHOOL",Eastern Cape,"Public School (COMBINED SCHOOL)",unclaimed
ZAF-P-200400094,"CWECWENI SENIOR SECONDARY SCHOOL",Eastern Cape,"Public School (SECONDARY SCHOOL)",unclaimed
ZAF-P-200100144,"D D SIWISA PRIMARY SCHOOL",Eastern Cape,"Public School (PRIMARY SCHOOL)",unclaimed
ZAF-P-200600123,"D M SKOSANA SENIOR SECONDARY SCHOOL",Eastern Cape,"Public School (SECONDARY SCHOOL)",unclaimed
ZAF-P-200400096,"D Z DUMEZWENI SENIOR SECONDARY SCHOOL",Eastern Cape,"Public School (SECONDARY SCHOOL)",unclaimed
ZAF-P-200300054,"DABULAMANZI JUNIOR SECONDARY SCHOOL",Eastern Cape,"Public School (COMBINED SCHOOL)",unclaimed
ZAF-P-200200103,"DALE COLLEGE",Eastern Cape,"Public School (SECONDARY SCHOOL)",unclaimed
ZAF-P-200200104,"DALE COLLEGE BOYS' PRIMARY SCHOOL",Eastern Cape,"Public School (PRIMARY SCHOOL)",unclaimed
ZAF-P-200100146,"DALEVIEW PRIMARY SCHOOL",Eastern Cape,"Public School (PRIMARY SCHOOL)",unclaimed
ZAF-P-200401337,"DALIBANGO JUNIOR SECONDARY SCHOOL",Eastern Cape,"Public School (COMBINED SCHOOL)",unclaimed
ZAF-P-200400102,"DALIBASO SENIOR SECONDARY SCHOOL",Eastern Cape,"Public School (SECONDARY SCHOOL)",unclaimed
ZAF-P-200401247,"DALIBUNGA COMPREHENSIVE HIGH SCHOOL",Eastern Cape,"Public School (SECONDARY SCHOOL)",unclaimed
ZAF-P-200400103,"DALIBUNGA JUNIOR SECONDARY SCHOOL",Eastern Cape,"Public School (COMBINED SCHOOL)",unclaimed
ZAF-P-200400106,"DALINDYEBO SENIOR SECONDARY SCHOOL",Eastern Cape,"Public School (SECONDARY SCHOOL)",unclaimed
ZAF-P-200601092,"DALIWONGA SENIOR SECONDARY SCHOOL",Eastern Cape,"Public School (SECONDARY SCHOOL)",unclaimed
ZAF-P-200100147,"DALROSE FULL SERVICE SCHOOL",Eastern Cape,"Public School (PRIMARY SCHOOL)",unclaimed
ZAF-P-200401324,"DALUBUHLE JUNIOR SECONDARY SCHOOL",Eastern Cape,"Public School (PRIMARY SCHOOL)",unclaimed
ZAF-P-200200106,"DALUBUHLE SECONDARY SCHOOL",Eastern Cape,"Public School (SECONDARY SCHOOL)",unclaimed
ZAF-P-200500113,"DALUHLANGA SENIOR SECONDARY SCHOOL",Eastern Cape,"Public School (SECONDARY SCHOOL)",unclaimed
ZAF-P-200300057,"DALUHLANGA SENIOR SECONDARY SCHOOL",Eastern Cape,"Public School (SECONDARY SCHOOL)",unclaimed
ZAF-P-200400108,"DALUHLANGA SENIOR SECONDARY SCHOOL",Eastern Cape,"Public School (SECONDARY SCHOOL)",unclaimed
ZAF-P-200400110,"DALUKHANYO SENIOR SECONDARY SCHOOL",Eastern Cape,"Public School (SECONDARY SCHOOL)",unclaimed
ZAF-P-200200107,"DALUKUKHANYA SENIOR PRIMARY SCHOOL",Eastern Cape,"Public School (PRIMARY SCHOOL)",unclaimed
ZAF-P-200300060,"DALUXOLO JUNIOR SECONDARY SCHOOL",Eastern Cape,"Public School (COMBINED SCHOOL)",unclaimed
ZAF-P-200300061,"DALUXOLO JUNIOR SECONDARY SCHOOL",Eastern Cape,"Public School (COMBINED SCHOOL)",unclaimed
ZAF-P-200500119,"DANGWANA SENIOR SECONDARY SCHOOL",Eastern Cape,"Public School (SECONDARY SCHOOL)",unclaimed
ZAF-P-200100909,"DANIEL PIENAAR TECHNICAL HIGH SCHOOL",Eastern Cape,"Public School (SECONDARY SCHOOL)",unclaimed
ZAF-P-200400114,"DARABE JUNIOR SECONDARY SCHOOL",Eastern Cape,"Public School (COMBINED SCHOOL)",unclaimed
ZAF-P-200100151,"DAVID LIVINGSTONE SECONDARY SCHOOL",Eastern Cape,"Public School (COMBINED SCHOOL)",unclaimed
ZAF-P-200200111,"DAVID MAMA SENIOR SECONDARY SCHOOL",Eastern Cape,"Public School (SECONDARY SCHOOL)",unclaimed
ZAF-P-200300062,"DAVIES JUNIOR SECONDARY SCHOOL",Eastern Cape,"Public School (COMBINED SCHOOL)",unclaimed
ZAF-P-200400574,"DE LA RAY MKATSHWA JUNIOR SECONDARY SCHOOL",Eastern Cape,"Public School (COMBINED SCHOOL)",unclaimed
ZAF-P-200100160,"DE VOS MALAN PRIMARY SCHOOL",Eastern Cape,"Public School (PRIMARY SCHOOL)",unclaimed
ZAF-P-200100162,"DESPATCH HIGH SCHOOL",Eastern Cape,"Public School (SECONDARY SCHOOL)",unclaimed
ZAF-P-200100164,"DESPATCH PREPARATORY SCHOOL",Eastern Cape,"Public School (PRIMARY SCHOOL)",unclaimed
ZAF-P-200100163,"DESPATCH PRIMARY SCHOOL",Eastern Cape,"Public School (PRIMARY SCHOOL)",unclaimed
ZAF-P-200100165,"DF MALHERBE HIGH SCHOOL",Eastern Cape,"Public School (SECONDARY SCHOOL)",unclaimed
ZAF-P-200500124,"DIAMOND JUNIOR SECONDARY SCHOOL",Eastern Cape,"Public School (COMBINED SCHOOL)",unclaimed
ZAF-P-200100167,"DIAZ PRIMARY SCHOOL",Eastern Cape,"Public School (PRIMARY SCHOOL)",unclaimed
ZAF-P-200500125,"DIDI PRIMARY SCHOOL",Eastern Cape,"Public School (PRIMARY SCHOOL)",unclaimed
ZAF-P-200100168,"DIE HEUWEL PRIMARY SCHOOL",Eastern Cape,"Public School (PRIMARY SCHOOL)",unclaimed
ZAF-P-200100170,"DIETRICH PRIMARY SCHOOL",Eastern Cape,"Public School (PRIMARY SCHOOL)",unclaimed
ZAF-P-200400122,"DIKELA SPRINGS JUNIOR SECONDARY SCHOOL",Eastern Cape,"Public School (COMBINED SCHOOL)",unclaimed
ZAF-P-200400126,"DILIKILE JUNIOR SECONDARY SCHOOL",Eastern Cape,"Public School (COMBINED SCHOOL)",unclaimed
ZAF-P-200500127,"DILIZA JUNIOR SECONDARY SCHOOL",Eastern Cape,"Public School (COMBINED SCHOOL)",unclaimed
ZAF-P-200200120,"DILIZINTABA SENIOR SECONDARY SCHOOL",Eastern Cape,"Public School (SECONDARY SCHOOL)",unclaimed
ZAF-P-200400128,"DILIZINTABA SENIOR SECONDARY SCHOOL",Eastern Cape,"Public School (SECONDARY SCHOOL)",unclaimed
ZAF-P-200401249,"DIMANDA SENIOR SECONDARY SCHOOL",Eastern Cape,"Public School (SECONDARY SCHOOL)",unclaimed
ZAF-P-200200121,"DIMBAZA CENTRAL SECONDARY SCHOOL",Eastern Cape,"Public School (SECONDARY SCHOOL)",unclaimed
ZAF-P-200400129,"DININKOSI JUNIOR SECONDARY SCHOOL",Eastern Cape,"Public School (COMBINED SCHOOL)",unclaimed
ZAF-P-200300836,"DINIZULU HIGH SCHOOL",Eastern Cape,"Public School (SECONDARY SCHOOL)",unclaimed
ZAF-P-200400130,"DINIZULU JUNIOR SECONDARY SCHOOL",Eastern Cape,"Public School (SECONDARY SCHOOL)",unclaimed
ZAF-P-200401280,"DINIZULU SENIOR SECONDARY SCHOOL",Eastern Cape,"Public School (SECONDARY SCHOOL)",unclaimed
ZAF-I-200100171,"DIOCESAN SCHOOL FOR GIRLS",Eastern Cape,"Independent School",unclaimed
ZAF-I-200300074,"DIVINE MASTER ACADEMY",Eastern Cape,"Independent School",unclaimed
ZAF-P-200400134,"DOLOPHINI SENIOR SECONDARY SCHOOL",Eastern Cape,"Public School (SECONDARY SCHOOL)",unclaimed
ZAF-P-200300071,"DONDASHE HIGH SCHOOL",Eastern Cape,"Public School (SECONDARY SCHOOL)",unclaimed
ZAF-P-200200126,"DONDASHE SENIOR SECONDARY SCHOOL",Eastern Cape,"Public School (SECONDARY SCHOOL)",unclaimed
ZAF-P-200600139,"DORDRECHT HIGH SCHOOL",Eastern Cape,"Public School (COMBINED SCHOOL)",unclaimed
ZAF-P-200100177,"DOUGLAS MBOPA SECONDARY SCHOOL",Eastern Cape,"Public School (SECONDARY SCHOOL)",unclaimed
ZAF-P-200100933,"DOWER PRACTISING SCHOOL",Eastern Cape,"Public School (PRIMARY SCHOOL)",unclaimed
ZAF-P-200600142,"DR PALLO JORDAN PRIMARY SCHOOL",Eastern Cape,"Public School (PRIMARY SCHOOL)",unclaimed
ZAF-P-200100180,"DR VILJOEN PRIMARY SCHOOL",Eastern Cape,"Public School (PRIMARY SCHOOL)",unclaimed
ZAF-P-200300890,"DR VM MKOSANA AGRICULTURAL HIGH SCHOOL",Eastern Cape,"Public School (SECONDARY SCHOOL)",unclaimed
ZAF-P-200401244,"DRC PRIMARY SCHOOL",Eastern Cape,"Public School (PRIMARY SCHOOL)",unclaimed
ZAF-I-200400444,"DREAMLAND PREPARATORY SCHOOL",Eastern Cape,"Independent School",unclaimed
ZAF-P-200400136,"DUDUMAYO SENIOR SECONDARY SCHOOL",Eastern Cape,"Public School (SECONDARY SCHOOL)",unclaimed
ZAF-P-200500138,"DUDUMENI SENIOR SECONDARY SCHOOL",Eastern Cape,"Public School (COMBINED SCHOOL)",unclaimed
ZAF-P-200400137,"DUKATOLE JUNIOR SECONDARY SCHOOL",Eastern Cape,"Public School (COMBINED SCHOOL)",unclaimed
ZAF-P-200300875,"DUMALISILE COMPREHENSIVE HIGH SCHOOL",Eastern Cape,"Public School (SECONDARY SCHOOL)",unclaimed
ZAF-P-200200983,"DUMALISILE SENIOR SECONDARY SCHOOL",Eastern Cape,"Public School (SECONDARY SCHOOL)",unclaimed
ZAF-P-200100184,"DUMANI PRIMARY SCHOOL",Eastern Cape,"Public School (PRIMARY SCHOOL)",unclaimed
ZAF-P-200500142,"DUMEZWENI JUNIOR SECONDARY SCHOOL",Eastern Cape,"Public School (COMBINED SCHOOL)",unclaimed
ZAF-P-200500144,"DUMEZWENI SENIOR SECONDARY SCHOOL",Eastern Cape,"Public School (SECONDARY SCHOOL)",unclaimed
ZAF-P-200401308,"DUMRANA SENIOR SECONDARY SCHOOL",Eastern Cape,"Public School (SECONDARY SCHOOL)",unclaimed
ZAF-P-200500150,"DUMSI SECONDARY SCHOOL",Eastern Cape,"Public School (SECONDARY SCHOOL)",unclaimed
ZAF-P-200500151,"DUMSI SENIOR SECONDARY SCHOOL",Eastern Cape,"Public School (SECONDARY SCHOOL)",unclaimed
ZAF-P-200200135,"DUNCAN VILLAGE PUBLIC SCHOOL",Eastern Cape,"Public School (PRIMARY SCHOOL)",unclaimed
ZAF-P-200500152,"DUNGU JUNIOR SECONDARY SCHOOL",Eastern Cape,"Public School (COMBINED SCHOOL)",unclaimed
ZAF-P-200500154,"DUTYINI JUNIOR SECONDARY SCHOOL",Eastern Cape,"Public School (COMBINED SCHOOL)",unclaimed
ZAF-P-200501398,"DWEBA SENIOR SECONDARY SCHOOL",Eastern Cape,"Public School (SECONDARY SCHOOL)",unclaimed
ZAF-P-200400143,"DYABA JUNIOR SECONDARY SCHOOL",Eastern Cape,"Public School (COMBINED SCHOOL)",unclaimed
ZAF-P-200500156,"DYIFANI JUNIOR SECONDARY SCHOOL",Eastern Cape,"Public School (COMBINED SCHOOL)",unclaimed
ZAF-P-200600150,"E MACEMBE JUNIOR PRIMARY SCHOOL",Eastern Cape,"Public School (PRIMARY SCHOOL)",unclaimed
ZAF-P-200400144,"E N SEKU SECONDARY SCHOOL",Eastern Cape,"Public School (SECONDARY SCHOOL)",unclaimed
ZAF-P-200401319,"E W PEARCE JUNIOR SECONDARY SCHOOL",Eastern Cape,"Public School (PRIMARY SCHOOL)",unclaimed
ZAF-P-200100186,"E Z KABANE HIGH SCHOOL",Eastern Cape,"Public School (SECONDARY SCHOOL)",unclaimed
ZAF-P-200200604,"EAST LONDON PRIMARY SCHOOL",Eastern Cape,"Public School (PRIMARY SCHOOL)",unclaimed
ZAF-P-200200140,"EAST LONDON RC PRIMARY SCHOOL",Eastern Cape,"Public School (PRIMARY SCHOOL)",unclaimed
ZAF-I-200201035,"EAST LONDON SCIENCE COLLEGE",Eastern Cape,"Independent School",unclaimed
ZAF-P-200200139,"EAST LONDON SECONDARY SCHOOL",Eastern Cape,"Public School (COMBINED SCHOOL)",unclaimed
ZAF-I-200300030,"EBENEZA CHRISTIAN SCHOOL",Eastern Cape,"Independent School",unclaimed
ZAF-P-200500158,"EBENEZER JUNIOR SECONDARY SCHOOL",Eastern Cape,"Public School (COMBINED SCHOOL)",unclaimed
ZAF-P-200200141,"EBENEZER MAJOMBOZI HIGH SCHOOL",Eastern Cape,"Public School (SECONDARY SCHOOL)",unclaimed
ZAF-P-200600152,"EBENEZER NYATHI SENIOR SECONDARY SCHOOL",Eastern Cape,"Public School (SECONDARY SCHOOL)",unclaimed
ZAF-P-200100187,"EBONGWENI PUBLIC PRIMARY SCHOOL",Eastern Cape,"Public School (PRIMARY SCHOOL)",unclaimed
ZAF-P-200500160,"EBUCHELE JUNIOR SECONDARY SCHOOL",Eastern Cape,"Public School (COMBINED SCHOOL)",unclaimed
ZAF-P-200500161,"EBUHLANYANGA JUNIOR SECONDARY SCHOOL",Eastern Cape,"Public School (SECONDARY SCHOOL)",unclaimed
ZAF-P-200600155,"ECHIBINI SENIOR SECONDARY SCHOOL",Eastern Cape,"Public School (SECONDARY SCHOOL)",unclaimed
ZAF-I-200100190,"ED-U-COLLEGE",Eastern Cape,"Independent School",unclaimed
ZAF-P-200601020,"EDENDALE JUNIOR SECONDARY SCHOOL",Eastern Cape,"Public School (COMBINED SCHOOL)",unclaimed
ZAF-P-200600157,"EDLELWENI PUBLIC PRIMARY SCHOOL",Eastern Cape,"Public School (PRIMARY SCHOOL)",unclaimed
ZAF-I-200100266,"EDUPLANET INDEPENDENT SCHOOL",Eastern Cape,"Independent School",unclaimed
ZAF-P-200501208,"EDWARD ZIBI SENIOR SECONDARY SCHOOL",Eastern Cape,"Public School (SECONDARY SCHOOL)",unclaimed
ZAF-P-200500164,"EDWARD'S HOPE JUNIOR SECONDARY SCHOOL",Eastern Cape,"Public School (COMBINED SCHOOL)",unclaimed
ZAF-P-200600160,"EGQILI SENIOR SECONDARY SCHOOL",Eastern Cape,"Public School (SECONDARY SCHOOL)",unclaimed
ZAF-P-200101046,"EKUPHUMLENI PRIMARY SCHOOL",Eastern Cape,"Public School (PRIMARY SCHOOL)",unclaimed
ZAF-P-200600162,"EKUPHUMLENI SECONDARY SCHOOL",Eastern Cape,"Public School (SECONDARY SCHOOL)",unclaimed
ZAF-P-200600163,"EKUPHUMLENI SENIOR SECONDARY SCHOOL",Eastern Cape,"Public School (SECONDARY SCHOOL)",unclaimed
ZAF-P-200500166,"EKUPUMLENI JUNIOR SECONDARY SCHOOL",Eastern Cape,"Public School (COMBINED SCHOOL)",unclaimed
ZAF-P-200600164,"EKUZOLENI SENIOR PRIMARY SCHOOL",Eastern Cape,"Public School (PRIMARY SCHOOL)",unclaimed
ZAF-I-200100172,"EL SHADDAI CHRISTIAN ACADEMY",Eastern Cape,"Independent School",unclaimed
ZAF-P-200600166,"ELLEN OLIVIER PRIMARY SCHOOL",Eastern Cape,"Public School (PRIMARY SCHOOL)",unclaimed
ZAF-P-200401338,"ELLIOT HIGH SCHOOL",Eastern Cape,"Public School (COMBINED SCHOOL)",unclaimed
ZAF-P-200501340,"ELLIOT NDABANKULU MAKAULA FULL SERVICE SCHOOL",Eastern Cape,"Public School (PRIMARY SCHOOL)",unclaimed
ZAF-P-200400149,"ELLIOTDALE TECHNICAL SENIOR SECONDARY SCHOOL",Eastern Cape,"Public School (SECONDARY SCHOOL)",unclaimed
ZAF-P-200400151,"ELLIOTDALE VILLAGE FULL SERVICE SCHOOL",Eastern Cape,"Public School (COMBINED SCHOOL)",unclaimed
ZAF-P-200100195,"ELMOR PRIMARY SCHOOL",Eastern Cape,"Public School (PRIMARY SCHOOL)",unclaimed
ZAF-I-200101021,"ELSEN BRIDGING SCHOOL",Eastern Cape,"Independent School",unclaimed
ZAF-P-200400152,"ELUCWECWE PRIMARY JUNIOR SCHOOL",Eastern Cape,"Public School (COMBINED SCHOOL)",unclaimed
ZAF-P-200400153,"ELUDIKIDI JUNIOR SECONDARY SCHOOL",Eastern Cape,"Public School (COMBINED SCHOOL)",unclaimed
ZAF-I-200300743,"ELUKHANYISWENI COLLEGE",Eastern Cape,"Independent School",unclaimed
ZAF-P-200200150,"ELUKHANYISWENI SENIOR SECONDARY SCHOOL",Eastern Cape,"Public School (SECONDARY SCHOOL)",unclaimed
ZAF-P-200100199,"ELUNDINI FULL SERVICE SCHOOL",Eastern Cape,"Public School (PRIMARY SCHOOL)",unclaimed
ZAF-P-200500173,"ELUTHULINI PRIMARY SCHOOL",Eastern Cape,"Public School (PRIMARY SCHOOL)",unclaimed
ZAF-P-200500175,"EMABHEKUTENI JUNIOR SECONDARY SCHOOL",Eastern Cape,"Public School (COMBINED SCHOOL)",unclaimed
ZAF-P-200100201,"EMAFINI PRIMARY SCHOOL",Eastern Cape,"Public School (PRIMARY SCHOOL)",unclaimed
ZAF-P-200500177,"EMANTLANENI JUNIOR SECONDARY SCHOOL",Eastern Cape,"Public School (COMBINED SCHOOL)",unclaimed
ZAF-P-200201032,"EMBEKWENI JUNIOR PRIMARY SCHOOL",Eastern Cape,"Public School (PRIMARY SCHOOL)",unclaimed
ZAF-P-200501360,"EMCETENI JUNIOR SECONDARY SCHOOL",Eastern Cape,"Public School (COMBINED SCHOOL)",unclaimed
ZAF-P-200500188,"EMDENI JUNIOR SECONDARY SCHOOL",Eastern Cape,"Public School (COMBINED SCHOOL)",unclaimed
ZAF-P-200200154,"EMDENI SECONDARY SCHOOL",Eastern Cape,"Public School (SECONDARY SCHOOL)",unclaimed
ZAF-P-200100202,"EMFUNDWENI PRIMARY SCHOOL",Eastern Cape,"Public School (PRIMARY SCHOOL)",unclaimed
ZAF-P-200200156,"EMFUNDWENI SENIOR SECONDARY SCHOOL",Eastern Cape,"Public School (SECONDARY SCHOOL)",unclaimed
ZAF-P-200500191,"EMGODINI PRIMARY SCHOOL",Eastern Cape,"Public School (PRIMARY SCHOOL)",unclaimed
ZAF-P-200200157,"EMGWALI PUBLIC SCHOOL",Eastern Cape,"Public School (SECONDARY SCHOOL)",unclaimed
ZAF-P-200400159,"EMIZAMOYETHU SENIOR SECONDARY SCHOOL",Eastern Cape,"Public School (SECONDARY SCHOOL)",unclaimed
ZAF-I-200300873,"EMMANUEL PRIMARY SCHOOL",Eastern Cape,"Independent School",unclaimed
ZAF-P-200600175,"EMMET MAHONGA JUNIOR PRIMARY SCHOOL",Eastern Cape,"Public School (PRIMARY SCHOOL)",unclaimed
ZAF-P-200300083,"EMPUMALANGA JUNIOR SECONDARY SCHOOL",Eastern Cape,"Public School (COMBINED SCHOOL)",unclaimed
ZAF-P-200100203,"EMPUMALANGA PRIMARY SCHOOL",Eastern Cape,"Public School (PRIMARY SCHOOL)",unclaimed
ZAF-P-200100204,"EMSENGENI PRIMARY SCHOOL",Eastern Cape,"Public School (PRIMARY SCHOOL)",unclaimed
ZAF-P-200500196,"EMTAMVUNA JUNIOR SECONDARY SCHOOL",Eastern Cape,"Public School (COMBINED SCHOOL)",unclaimed
ZAF-P-200400165,"EMVILO JUNIOR SECONDARY SCHOOL",Eastern Cape,"Public School (COMBINED SCHOOL)",unclaimed
ZAF-P-200500199,"EMYEZWENI JUNIOR SECONDARY SCHOOL",Eastern Cape,"Public School (COMBINED SCHOOL)",unclaimed
ZAF-P-200500200,"EMZENGE JUNIOR SECONDARY SCHOOL",Eastern Cape,"Public School (COMBINED SCHOOL)",unclaimed
ZAF-P-200600178,"EMZI JUNIOR SECONDARY SCHOOL",Eastern Cape,"Public School (COMBINED SCHOOL)",unclaimed
ZAF-P-200400166,"ENDUKU FULL SERVICE SCHOOL",Eastern Cape,"Public School (PRIMARY SCHOOL)",unclaimed
ZAF-P-200501382,"ENDULINI JUNIOR SECONDARY SCHOOL",Eastern Cape,"Public School (COMBINED SCHOOL)",unclaimed
ZAF-P-200400168,"ENGCOBO PRIMARY SCHOOL",Eastern Cape,"Public School (PRIMARY SCHOOL)",unclaimed
ZAF-P-200400167,"ENGCOBO VILLAGE SENIOR SECONDARY SCHOOL",Eastern Cape,"Public School (SECONDARY SCHOOL)",unclaimed
ZAF-P-200100317,"ENKULULEKWENI PRIMARY SCHOOL",Eastern Cape,"Public School (PRIMARY SCHOOL)",unclaimed
ZAF-P-200100207,"ENKWENKWEZINI PUBLIC PRIMARY SCHOOL",Eastern Cape,"Public School (PRIMARY SCHOOL)",unclaimed
ZAF-P-200200164,"ENKWENKWEZINI SECONDARY SCHOOL",Eastern Cape,"Public School (SECONDARY SCHOOL)",unclaimed
ZAF-P-200300086,"ENOCH MAMBA SENIOR SECONDARY & TECH INSTITUTION",Eastern Cape,"Public School (SECONDARY SCHOOL)",unclaimed
ZAF-P-200200165,"ENOCH SONTONGA SENIOR SECONDARY SCHOOL",Eastern Cape,"Public School (SECONDARY SCHOOL)",unclaimed
ZAF-P-200500205,"ENQABENI SECONDARY SCHOOL",Eastern Cape,"Public School (SECONDARY SCHOOL)",unclaimed
ZAF-P-200100208,"ENQILENI INTERMEDIATE SCHOOL",Eastern Cape,"Public School (PRIMARY SCHOOL)",unclaimed
ZAF-P-200600181,"ENTSIMEKWENI JUNIOR SECONDARY SCHOOL",Eastern Cape,"Public School (COMBINED SCHOOL)",unclaimed
ZAF-P-200500208,"ENYANISWENI SECONDARY SCHOOL",Eastern Cape,"Public School (SECONDARY SCHOOL)",unclaimed
ZAF-P-200200168,"ERIC MNTONGA HIGH SCHOOL",Eastern Cape,"Public School (SECONDARY SCHOOL)",unclaimed
ZAF-P-200100209,"ERICA GIRLS PRIMARY SCHOOL",Eastern Cape,"Public School (PRIMARY SCHOOL)",unclaimed
ZAF-P-200500212,"ESIGUBUDWINI JUNIOR SECONDARY SCHOOL",Eastern Cape,"Public School (COMBINED SCHOOL)",unclaimed
ZAF-P-200600188,"ESILINDINI FULL SERVICE SCHOOL",Eastern Cape,"Public School (COMBINED SCHOOL)",unclaimed
ZAF-P-200400273,"ET THABANE FULL SERVICE SCHOOL",Eastern Cape,"Public School (PRIMARY SCHOOL)",unclaimed
ZAF-P-200100954,"ETHEMBENI ENRICHMENT CENTRE",Eastern Cape,"Public School (SECONDARY SCHOOL)",unclaimed
ZAF-P-200600190,"ETHEMBENI SECONDARY SCHOOL",Eastern Cape,"Public School (SECONDARY SCHOOL)",unclaimed
ZAF-P-200500222,"ETHRIDGE JUNIOR SECONDARY SCHOOL",Eastern Cape,"Public School (COMBINED SCHOOL)",unclaimed
ZAF-P-200400177,"ETYENI JUNIOR SECONDARY SCHOOL",Eastern Cape,"Public School (COMBINED SCHOOL)",unclaimed
ZAF-P-200401283,"EXCELSIOR SCHOOL",Eastern Cape,"Public School (COMBINED SCHOOL)",unclaimed
ZAF-I-200401413,"EXECUTIVE ACADEMY",Eastern Cape,"Independent School",unclaimed
ZAF-P-200100214,"EYABANTU SENIOR SECONDARY SCHOOL",Eastern Cape,"Public School (SECONDARY SCHOOL)",unclaimed
ZAF-P-200300788,"EZINGCUKA HIGH SCHOOL",Eastern Cape,"Public School (SECONDARY SCHOOL)",unclaimed
ZAF-P-200300744,"EZINGQAYI SENIOR SECONDARY SCHOOL",Eastern Cape,"Public School (SECONDARY SCHOOL)",unclaimed
ZAF-P-200500227,"EZIZITYANENI FULL SERVICE SCHOOL",Eastern Cape,"Public School (COMBINED SCHOOL)",unclaimed
ZAF-P-200300093,"EZIZWENI HIGH SCHOOL",Eastern Cape,"Public School (SECONDARY SCHOOL)",unclaimed
ZAF-P-200400179,"FAIRFIELD JUNIOR SECONDARY SCHOOL",Eastern Cape,"Public School (PRIMARY SCHOOL)",unclaimed
ZAF-I-200601204,"FAITH HIGH SCHOOL",Eastern Cape,"Independent School",unclaimed
ZAF-I-200404019,"FAITH PRIMARY SCHOOL",Eastern Cape,"Independent School",unclaimed
ZAF-I-200201064,"FAITH REVIVAL CHRISTIAN SCHOOL",Eastern Cape,"Independent School",unclaimed
ZAF-P-200600195,"FALO SENIOR SECONDARY SCHOOL",Eastern Cape,"Public School (SECONDARY SCHOOL)",unclaimed
ZAF-P-200300079,"FALTEIN SECONDARY SCHOOL",Eastern Cape,"Public School (SECONDARY SCHOOL)",unclaimed
ZAF-P-200400180,"FAMENI JUNIOR SECONDARY & TECHNICAL SCHOOL",Eastern Cape,"Public School (COMBINED SCHOOL)",unclaimed
ZAF-P-200200173,"FANTI GAQA SENIOR PRIMARY SCHOOL",Eastern Cape,"Public School (PRIMARY SCHOOL)",unclaimed
ZAF-P-200100219,"FERNWOOD PARK PRIMARY SCHOOL",Eastern Cape,"Public School (PRIMARY SCHOOL)",unclaimed
ZAF-P-200200177,"FEZEKA PRIMARY SCHOOL",Eastern Cape,"Public School (PRIMARY SCHOOL)",unclaimed
